Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
fxTfeqZLfmc,2025-01-02T20:09:27Z,🌌 Off The Grid LIVE! 🛡️ Tactical Survival & Cyberpunk Action Awaits! 🚀,0,0,0,Krishnareddy D,0
KeFDEpZOa3E,2025-01-03T22:36:26Z,My first game of Off The Grid Extraction Royale… 😍,13,2,0,NevaFaked Gaming,0
2Ea6BIhLm7k,2025-01-02T19:56:05Z,Off The Grid sweatin,1,0,0,zombies8urface,0
5yxik9ZfbY4,2025-01-03T11:11:39Z,Zeltronica and @Condor667z are playing OFF THE GRID,5,3,0,Zeltronica,0
Un6QW1gE64I,2025-01-01T21:29:05Z,Off The Grid first shield kill,0,0,0,Killnudurty ,0
pjMj0oxLxxk,2025-01-04T23:00:41Z,Why I Made the Switch: Upgrading Off-Grid Solar from 12V to 24V,2378,183,50,The Old Jarhead,0
K9fVNRUxPEE,2025-01-04T20:38:47Z,OFF THE GRID,5,0,0,LaggyWaggy,0
pKdLdEYcVzA,2025-01-03T07:16:22Z,Off The Grid - Ps5 (DaveyBch3),6,0,0,DaveybCh3 GAMING ,0
B0TlAR7ZcVQ,2025-01-04T15:37:24Z,Off The Grid,0,0,0,OXIDIZING51,0
z_EgtoyRp18,2025-01-04T23:19:04Z,Off The Grid PlayStation 5,5,0,0,Achilles of Troy,0
5LBorY5h3LY,2025-01-02T12:35:10Z,Off The Grid Purple Hex & Victory!,4,1,1,Kakarot_Zi,0
Z17XKFVwdcI,2025-01-03T11:33:54Z,"Off the Grid, Come chat with me",6,0,0,kingof warfighter,0
jJUP1BnkAts,2025-01-02T18:41:37Z,Watch Me Playing a Great Game OFF THE GRID,0,0,0,JigoLo_Gaming,0
vICaPS2gBjU,2025-01-02T11:39:00Z,"Off the Grid, Come chat with me",8,1,0,kingof warfighter,0
flsk8UhvXOA,2025-01-02T08:58:10Z,Kestrel & Phospor Fury for the Win | 15 Kills | Off The Grid,11,2,0,Doppeldrehmops,0
63UpEdk7frM,2025-01-02T01:12:31Z,"Ranking ""Off The Grid""",3,1,0,Official Flux,0
lQpmllVhtGI,2025-01-02T11:10:16Z,Woman playing Off The Grid (OTG),13,10,0,Zeltronica,0
KKzONBTAOts,2025-01-02T13:47:22Z,Off The Grid: Certified Bad Aimer,7,1,0,Vibe,0
0IoXR2cx6fk,2025-01-04T02:05:08Z,Off The Grid,5,0,0,Thomas Canalejo,0
0Fwnda80pjI,2025-01-04T20:15:16Z,15 Frag - Off The Grid PS5,7,3,0,SSolidONE,0
SABObf5qHf8,2025-01-03T10:22:48Z,Sniping - Off the grid,2,0,0,Kolbice,0
ZjZkkyVLSEg,2025-01-02T21:38:50Z,"[Off the Grid] Where we droppin', boys?",0,0,0,Videogame Physics,0
EliOUzZqJfc,2025-01-02T22:51:57Z,[4K] Mi ÚLTIMA partida con Scorpion en OFF THE GRID!,17,5,1,Boineitor,0
HvhgcivcMOg,2025-01-02T21:00:17Z,Off The Grid Game - Intrestint Feature,0,0,0,TRA MiiN,0
yaeiJePZgEY,2025-01-03T11:08:04Z,[搶先體驗版][PS]～[Off The Grid_オフザグリッド]～[龍遊星]～生存&撤離？ 玩看看 ＃001 #250103,12,1,0,龍遊星,0
GmS6IR_lH9E,2025-01-03T23:58:15Z,Off The Grid Dub with the boys,2,0,0,J- Rawk,0
Vb5aMs-3YuE,2025-01-01T20:00:35Z,Kanye West - Off The Grid pt 2 (Audio),192,0,5,SonoMan ,0
rffv7SGm2EA,2025-01-04T11:53:29Z,Off The Grid,1,0,0,MRSUNROOF TOOREAL,0
qyBXWH2dUVU,2025-01-03T20:12:35Z,Off the grid with a 2.0kd,3,0,0,ice_coqui,0
JS9g7adoeYE,2025-01-04T06:34:57Z,Moin frunde Off The Grid,8,3,0,Mark gaming 123,0
yU_Tlwu2YRo,2025-01-04T07:38:37Z,Off.the.grid,0,0,0,Ej Johnson,0
R7GO0rlLzfY,2025-01-01T23:07:17Z,Off The Grid Daily Dubs,107,6,2,BRISCO BANKS!,0
ZtE-cKHYJiE,2025-01-02T15:25:25Z,OFF THE GRID:ps5,39,11,3,GRIZZLY D MONEY,0
Laz6z26q-To,2025-01-04T16:56:16Z,OFF THE GRID w/scklurb,2,0,0,Hodby Hive,0
VIUpT7R7yyc,2025-01-03T19:35:27Z,Off The Grid Lucky Shot,4,1,0,MARLBORO MANN,0
PdcUPIGEtKQ,2025-01-02T14:15:23Z,Off the Grid: How the Amish Generate Electricity Without Government Help!,33,0,0,Loto News,0
H2t_sEAOjdo,2025-01-03T04:12:18Z,Off the grid game play #gaming #youtubegaming #youtubeshorts #fyp #offthegridgameplay,1,0,0,Hot Box,0
fNc3zBIOdL4,2025-01-04T03:12:38Z,Off the Grid last circles,1,0,0,Jeffboyardee4,0
pALY4I0FO0Q,2025-01-02T21:30:17Z,Off the grid game play with Road Runner legs,28,0,0,Mr Merica V,0
Pc8Mlwwk3WE,2025-01-04T23:16:11Z,Off The Grid - 12 Kill Winning Game,9,0,0,ZombieKiwi420,0
fqbyT5Ali3Q,2025-01-03T04:11:22Z,Off the grid #gaming #youtubegaming #youtubeshorts #fyp #offthegridgameplay,1,0,0,Hot Box,0
iqFX8LBQ_iA,2025-01-03T04:11:33Z,Off the grid #gaming #youtubegaming #youtubeshorts #fyp #offthegridgameplay,0,0,0,Hot Box,0
-Plnb0z2Drk,2025-01-02T05:31:53Z,2025 STREAM OFF THE GRID,2,0,1,Ace,0
HqU_VJjZM34,2025-01-04T10:25:57Z,Off The Grid PS5 Pro Performance FPS Test 4K 120Hz patch PSSR ON,16,1,0,CGL,0
lrWRjWa5OaY,2025-01-02T22:00:27Z,Off The Grid Edit,1,1,0,Tuddie Gaming,0
Pe-OohPSjIs,2025-01-01T18:55:20Z,Off the grid,0,0,0,おんじおんじ,0
RlBbxKtxEos,2025-01-03T04:11:53Z,Off the grid fun #gaming #youtubegaming #youtubeshorts,1,0,0,Hot Box,0
LUjTriqba_s,2025-01-03T23:57:10Z,OFF THE GRID GOOD TIMES,8,0,0,Chris Shacklock,0
UoHz5SqDm_U,2025-01-03T05:29:24Z,This is how you play Off The Grid| GAMEOUT GAMING,15,3,0,GAMEOUT GAMING,0
EWYoJ-S9T8s,2025-01-04T18:25:45Z,Off The Grid Victory,1,1,0,MARLBORO MANN,0
KKzNDfk-5TE,2025-01-03T06:51:00Z,Great Glamping near Bengaluru | Off The Grid Glamps | Ramnagara,63,1,0,Kauling in life,0
ZyC9mOOMIHM,2025-01-04T00:49:30Z,Off The Grid 🔴 #1 in Kills NA🔴2025 Here we go!🔴 Drops Enabled,115,5,0,PublicSorrow,0
0gWAxTAe2iw,2025-01-04T20:52:57Z,Off The Grid,0,0,0,OGghostGerm on twitch,0
aBmaBcZayvc,2025-01-03T04:12:28Z,Off the grid game play #gaming #youtubegaming #youtubeshorts #fyp ##offthegridgameplay,1,0,0,Hot Box,0
_t6MRncfOnY,2025-01-05T02:42:39Z,OFF THE GRID Aggressive Gameplay ITA-ESP  - Gunzilla Game All day OFF THE GRID,19,2,0,RuneTV,0
tsps1BivHXQ,2025-01-03T20:30:11Z,Searching for the PERFECT OFF-GRID Land in the New Forest,5986,227,13,Road To Off Grid,0
_y_DwjSebJc,2025-01-04T09:30:39Z,OFF THE GRID TRASH AS,0,0,0,Kataraina Hemi,0
8hT2Ok8up8I,2025-01-04T21:28:18Z,Off The Grid New Day,2,2,0,Mrplayz ,0
qGXEeh18E-Q,2025-01-03T04:12:04Z,Off the grid fun #2 #gaming #youtubegaming #youtubeshorts,0,0,0,Hot Box,0
clrmk-xDJ1g,2025-01-03T13:06:23Z,Off the Grid,59,1,0,David Jimenez,0
hZfNp62kmTc,2025-01-04T17:06:18Z,Off the grid with a 2.0kd,9,0,0,ice_coqui,0
xGYppm4gIxQ,2025-01-02T13:12:54Z,Blue Lock vs. U20 Edit // Off the Grid AMV,47,3,0,Ares2k,0
Sm1oDEcmlM4,2025-01-05T06:48:06Z,Off The Grid New Day,5,1,0,Mrplayz ,0
9nty-JI5T0c,2025-01-05T04:22:31Z,Off the grid FR,7,0,0,Zaltou76,0
Vzj-cFsY8pU,2025-01-04T12:50:18Z,Off the Grid,0,0,0,Ala Berg !,0
Aen38COHQNY,2025-01-03T04:03:27Z,Off the grid #gaming #youtubeshorts #youtubegaming,3,0,0,Hot Box,0
wpmsjv7oJF0,2025-01-03T13:22:18Z,Off The Grid: 2nd Place Heartbreak Again,4,0,0,The Legendary MOS,0
7-lSMqh3nOA,2025-01-05T11:30:06Z,"2 years living off the grid Young couple's , welcoming lovely children",220,24,2,May Nui / Building Life,0
ukzr6RrdwCI,2025-01-04T11:46:37Z,Off The Grid New Years Quest for 50 more subs!,0,0,0,Chaos Sigil,0
F0rV0wHrG-Q,2025-01-04T15:15:24Z,WARZONE IS DEAD🔴NEW OFF THE GRID Gameplay! #offthegrid #battleroyale,143,6,0,LordDamascus88,0
2xEjXKQrq2w,2025-01-02T14:45:06Z,Off The Grid PS5,21,0,0,dubstupgun,0
Ulky54NqxTw,2025-01-04T23:00:18Z,A Winter Day in the Life - Off grid in remote Alaska,13219,1874,85,Remote Life Alaska,0
IB1jEDQ3h-E,2025-01-04T04:00:38Z,มาครัช ลองเล่น Off The Grid PS5,59,2,0,TBNR Japao,0
iCvrINC4WMQ,2025-01-05T06:46:41Z,🦅 Off The Grid - Akaa Akaa   🦅,0,0,0,Eagle Maniak,0
x5Y1wy3vPV8,2025-01-04T00:23:51Z,"Playing Off The Grid, hex extraction and hunting",2,0,0,condor667z,0
PEk1Fwjk9w4,2025-01-04T23:00:03Z,Off The Grid because of a fun victory,1,0,0,Виктор Ковалев,0
Rj300nTrS1k,2025-01-02T20:25:10Z,Off The Grid No Win But Killing Spree,2,0,0,CRAZY-AFRO929,0
cAs_ovL6Aew,2025-01-04T22:07:31Z,Get rich and get off the grid.,481,7,0,Frankoslife,0
RXW1Toxaiuo,2025-01-03T21:00:18Z,Why does everyone hate Off The Grid?,3,1,0,Tuddie Gaming,0
Nmzn8DAmQxE,2025-01-02T06:40:21Z,The beginning of building to live off grid,506,4,0,Jeannette Belzer,0
FTm6eTBf8A0,2025-01-04T00:46:39Z,"Playing Off The Grid, hex extraction and hunting",2,1,0,condor667z,0
LZxUHDeywBw,2025-01-03T04:04:30Z,Off the grid #youtubeshorts #gaming #youtubegaming,0,0,0,Hot Box,0
hqMaoFOGNg4,2025-01-04T01:11:39Z,"Playing Off The Grid, hex extraction and hunting",1,0,0,condor667z,0
iv7bcyZLKHY,2025-01-03T18:49:49Z,Want to go off the grid in style #tiktoktravelagent #thetropicaltravelers #travelagent #luxurytravel,0,0,0,Jennifer Byrne,0
sASTy2Mu14s,2025-01-04T20:02:46Z,Watch Me Playing a Great Game OFF THE GRID,9,0,0,JigoLo_Gaming,0
fZLhy8EeN3Q,2025-01-02T16:14:25Z,NEED FOR SPEED MOST WANTED (2012) OFF THE GRID RACE,32,7,0,Sapriii Gaming,0
zNzbbAjn6eQ,2025-01-04T20:39:28Z,I Tried Off The Grid and Its Challenging,15,0,0,Island Boyz Gaming,0
cSSD-QGlMf0,2025-01-04T02:44:25Z,Camping at the lake - micro inverters off grid,508,5,3,This seems like a bad idea,0
2RNqcf0GjFI,2025-01-03T21:27:36Z,Off The Grid New Years Quest for 50 more subs!,0,0,0,Chaos Sigil,0
f6AF1f8FovY,2025-01-04T09:09:37Z,🦅 Off The Grid - Akaa Akaa   🦅,0,0,0,Eagle Maniak,0
7MCp_qheJrE,2025-01-04T14:00:11Z,Secrets Hidden in Our 5 Acre OFF THE GRID Paradise in South Italy!,45,4,0,Another Homestead,0
FybDJ78DDOI,2025-01-03T13:29:08Z,living off the grid/simple things can be a blessing,3,0,0,The Wints,0
FpCPndWv_-o,2025-01-03T20:17:09Z,DRUNK LEAfY Plays Off The Grid  Fa Da 1st Time,2,0,0,Graffiti Focus,0
PKYWj0unjTQ,2025-01-01T18:54:03Z,RTX 4080 - I9 13900KF - OFF THE GRID - ULTRA - 1080P,23,3,0,EmreAbi,0
CFV7Y6qW4sw,2025-01-03T16:59:32Z,Off The Grid Scopes? Do y’all like them? Yes or No? #gaming #letsgo #offthegrid,19,0,0,J2Jrippy,0
T3zleBApnfE,2025-01-03T04:12:39Z,Off the grid #gaming #youtubegaming #youtubeshorts #fyp ##offthegridgameplay,1,0,0,Hot Box,0
aOhhD9jnfwI,2025-01-01T08:02:46Z,"Living Off the Grid   FLOODS, FLASH FLOODS NATURAL DISASTERS, Harvesting vegetables to sell, cooking",55,2,0,ST hoang dã,0
zp52mesrof4,2025-01-04T01:18:34Z,How to Survive off the grid,0,0,0,dsexclusive,0
fTusNS3VhE4,2025-01-02T13:23:59Z,Off The Grid,0,0,0,William Freitas,0
dqXiJCGpYpo,2025-01-02T12:23:33Z,"""Living Off the Grid: The Forest Lifestyle""#forest lifestyle #forestlife #forest #forester",1,0,0,FOREST LIFE STYLE,0
_RG-GmvU66w,2025-01-02T03:59:01Z,"Turn Abandoned Land Into a House & Garden - Life off the grid, Daily life.",3396,41,0,Lý Mai Ca,0
anMlIlIIWPc,2025-01-03T13:30:01Z,"ALONE I Built A House, Built A farm Lived Off the Grid From START TO FINISH",209,25,5, Bushcraft w/ Quynh's,0
bngEEYoGU34,2025-01-03T19:25:46Z,"""Building a Tiny House in the Forest and Living Off the Grid for Two Days"" #OffGridLiving#ForestHous",1,0,0,Vibe de Sucesso,0
5v4s1nmS6kc,2025-01-03T18:03:42Z,Off the Grid Santy y Pepon,2,0,0,Abrego1977,0
NlyisoRR7Jk,2025-01-03T18:23:52Z,Off the Grid Santy y Pepon,1,0,0,Abrego1977,0
aUB4S5f0xCE,2025-01-05T11:10:04Z,Black ops 6 then Off The Grid,3,0,0,Raiden757,0
13knPh2uKRk,2025-01-05T13:13:26Z,Solo Off-Grid Cabin Adventure 🍂🌲🥾🏕️🪵 (with the Pup 🐕),3,0,0,Made by MK,0
kvvv2U_UaAs,2025-01-05T02:49:25Z,Off the Grid phosphor fury part 5,3,0,2,Real Cashtro,0
UvbWj-y6kIE,2025-01-04T15:59:14Z,Off the grid,0,0,0,David Gordon,0
wToEMRgqs50,2025-01-04T17:37:09Z,off the grid triple kill,41,1,0,HelpIJelq,0
jFBeeAGGlRo,2025-01-04T17:00:47Z,Off The Grid #2,60,1,0,Chonch Monkey,0
cp18gLEflrI,2025-01-04T01:57:22Z,Off the grid is a hidden gem,45,1,0,Mr Merica V,0
