,Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
117,-OMapyg7DvY,2024-06-09T14:19:38Z,Elden Ring OP Mondschleier Katana Build Deutsch Samurai Moonveil Build mit FP Regeneration,1004,15,0,CheckpointXander,30300
118,VHxymr4tLjU,2024-06-16T06:25:52Z,Pegando a moonveil katana,1,0,0,NyaNyaPlays,0
119,c5dH9iFta_Q,2024-06-20T12:25:01Z,COMO FAZER O QUIZ NA MOONVEIL. Participe desse AirDrop,14,1,1,CRYPTOBOY ,1380
120,jM_pa6xguho,2024-05-28T13:49:30Z,no escaping moonveil #foryou #eldenring #darksouls #fyp #gaming,873,10,0,Mkdiamonds,116
121,Tg4YCJvLT88,2024-06-04T17:30:03Z,Elden Ring | OP Moonveil Carian Knight Build | Walkthrough #13,213,0,0,TechByNet,9
122,z7HyqZgEE2E,2024-06-08T23:44:12Z,"Parryin' flies, parryin' Moonveil",84,5,1,AussiemanCam,86
123,dkvBxsFRCCg,2024-05-27T22:05:00Z,"VÁRIOS AIRDROPS PARA GANHAR: RIVALZ.AI, APERTURE, MOONVEIL, STARGATE, DEBRIDGE, KROMA, SCROLL, MON +",3937,370,43,Rodrigo Moura Crypto ,46100
124,PkKOvSjUEhg,2024-06-15T21:35:51Z,Mohg Lord of Blood J2 | Moonveil Build | ELDEN RING,189,0,0,Issam Abdoh,31
125,IX1hEDgIJW8,2024-06-05T08:30:12Z,просто 💜💜💜💜💜💜💜💜 #niya #Daskwood #moonveil,428,1,0,Niya_Asia,142
126,iUOy3Q_xGyg,2024-06-14T03:06:07Z,Moonveil vs Rivers of Blood  (It's not even close),446,4,0,Torchler,15
127,hnBfKc-DwW8,2024-06-15T22:05:48Z,Elden Ring Pvp Moonveil turns the tables,295,1,0,Torchler,15
128,oMbjU3fVPdA,2024-06-14T05:48:20Z,Obtaining the Moonveil  / Elden Ring (3) - DLC character!,16,4,0,Neweegamer,642
129,JdJF-yfqXJM,2024-06-08T17:50:02Z,Getting the Moonveil Katana in Elden Ring 🗡️ #eldenring #eldenringgameplay #gaming,479,10,2,KoosGK,3600
130,bCwYFsbF43E,2024-05-31T04:54:29Z,Elden Ring Using The Moonveil Wrong,2439,36,6,RIPDOTS237,567
131,0ONH47CWuZ8,2024-05-31T22:23:21Z,"MUITOS AIRDROPS PARA SACAR E GANHAR: UPROCK, APERTURE, PARAM, KILOEX, MOONVEIL, BASE, NIM, COOKIE..",5186,399,83,Rodrigo Moura Crypto ,46100
132,g5ff2lnyRRU,2024-06-16T08:57:48Z,"Elden Ring - Mohg, Lord of Blood (NG+) | Moonveil | No Summon (GATEKEEPER SHADOW OF THE ERDTREE DLC)",1020,3,0,Joratos,11
133,31dKV2_Imwg,2024-05-25T15:58:21Z,[ELDEN RING] Malenia Boss Fight - Moonveil Dual Katana Build,57,0,0,DexlonS,67
134,Y1fRC6XkHUo,2024-06-15T20:15:36Z,Mago de Katana Moonveil 🌙 #eldenring #eldenringgameplay #bossfight,444,24,11,ATÉ ZERAR GAMES,171
135,_UY--mLGch8,2024-06-13T20:15:01Z,AIRDROP FREE MOONVEIL PAGANDO MUITO BEM,74,7,1,LeoCosta Crypto,3380
136,LS6glKvoRkw,2024-06-04T07:48:25Z,MOONVEIL ÉS INSTANT 70.000 RUNE 🤩 | Elden Ring #30 (PS5),7,3,0,Nadett_gaming,84
137,W9TteYoJ6yM,2024-06-07T21:08:13Z,"MUITOS AIRDROPS PARA SACAR E GANHAR: BUBBLE, ZKSYNC, OVERTRIP, MODE, MOONVEIL, PONTEM, GRVT, COOKIE+",4842,377,56,Rodrigo Moura Crypto ,46100
